FREQ,Frequency,BORROWERS_CTY,Borrowers' country,TC_BORROWERS,Borrowing sector,TC_LENDERS,Lending sector,VALUATION,Valuation method,UNIT_TYPE,Unit type,TC_ADJUST,Adjustment,COLLECTION,Collection Indicator,DECIMALS,Decimals,UNIT_MULT,Unit Multiplier,UNIT_MEASURE,Unit of measure,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,Observation Status,OBS_PRE_BREAK,OBS_CONF,Observation confidentiality
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q1,166.1,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q2,165.4,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q3,163.3,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q4,161.8,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q1,159.3,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q2,159.4,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q3,157.6,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q4,158.0,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q1,156.9,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q2,157.4,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q3,157.3,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q4,158.9,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q1,158.4,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q2,158.0,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q3,157.8,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q4,159.4,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q1,162.8,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q2,170.1,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q3,175.4,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q4,181.0,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q1,183.9,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q2,181.5,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q3,183.9,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q4,184.1,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q1,183.4,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q2,182.3,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q3,180.3,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q4,178.7,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q1,177.3,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q2,177.5,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q3,177.5,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q4,177.6,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q1,177.0,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q2,174.5,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q3,171.4,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q4,170.6,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q1,168.8,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q2,162.5,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q3,166.0,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,P,Private non-financial sector,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Private non-financial sector from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q4,156.3,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q1,229.3,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q2,234.5,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q3,235.1,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q4,238.9,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q1,249.3,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q2,262.4,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q3,265.6,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q4,272.6,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q1,278.2,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q2,273.5,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q3,261.5,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q4,262.7,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q1,262.0,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q2,265.0,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q3,266.4,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q4,267.7,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q1,284.4,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q2,286.5,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q3,303.2,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q4,292.4,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q1,296.9,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q2,304.6,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q3,288.2,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q4,275.4,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q1,287.1,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q2,288.9,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q3,278.7,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q4,276.7,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q1,279.4,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q2,277.6,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q3,269.9,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q4,269.7,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q1,266.6,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q2,249.5,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q3,245.9,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q4,239.2,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q1,242.9,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q2,247.6,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q3,244.7,A,Normal value,,F,Free
Q,Quarterly,HK,Hong Kong SAR,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Hong Kong SAR - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q4,240.7,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q1,92.7,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q2,92.1,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q3,90.8,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q4,89.6,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q1,89.1,A,Normal value,,F,Free
